赞成数,反对数,留言数,持续时长,问题描述
0,0,1,1,A市北辰三角洲超市开在地下车库垃圾成堆，臭气熏天
0,0,1,1,A5区法院违法受理离婚案件，违规分案
0,0,1,1,A7县农村耕地补贴发放是按什么标准执行的
0,0,1,1,A4区沙坪街道双塘村普遍出现水井枯竭现象
0,0,1,1,A市政府每天晚上施工打洞打孔，不让人睡觉
0,0,1,1,A市一中双语实验中学乱收费
2,0,1,1,A市高铁东广场垃圾点发出酸臭味严重影响环境
0,0,1,1,A5区三角塘中学何时会开工建设
0,0,1,1,能否加开一趟5点半左右到河西的A市城铁？
2,0,1,1,请A市坚持稳定房价的举措
0,0,1,1,A2区裕南街街道办事处要求商铺经营者定报纸！
2,0,1,1,A1区荷花园街道华城广场楼下修地铁也太吵了
0,0,1,1,举报迅畅（西地省）交通信息科技服务有限公司拖欠工资
0,0,1,1,A市花儿科技拖欠离职人员工资
0,0,1,1,A1区马王堆扰民现象还是存在
2,0,1,1,反映A市洋湖湿地公园环境问题
2,0,1,1,反映岳宁公路A市与A8县交界处修立交的问题
0,0,1,1,A市中南汽车城附近紫晶城的房子漏水问题很严重！
0,0,1,1,A市不动产淘房网一直打不开
4,0,1,1,A市怡海星城经常长时间停水
8,0,1,1,西地省步趣app随意冻结用户账户，公司没有任何说明！
2,0,1,1,A5区劳动东路新城新世界开发商违规建卫生服务站
4,0,1,1,请问A7县时中路何时拉通至龟山路？
0,0,1,1,A市侯家塘立交桥附近能否设置天桥
0,0,1,1,A1区马王堆陶瓷城B区停车越来越乱，消防通道被堵
0,0,1,1,A7县星沙街道深业睿城F区普遍违建
0,0,1,1,A3区阳光100的违搭要怎样才能拆掉？
0,0,1,1,A4区兴联路钱隆世家小区有人在公共区域装铁门
0,0,1,1,A市高新技术企业遭敲诈勒索，公安局办事拖拉
2,0,1,1,A市楚江世纪城大片公共用地被侵占
0,0,1,1,希望A4区清水塘辰北小学提供中餐，准点放学
6,2,1,1,A7县东十路何时修通？
0,0,1,1,A市389路公交车居然等了1个小时才等来
2,2,1,1,A市保利香槟国际加盖写字楼求政府出面解决
2,0,1,1,A市金科界世城物业在产权不明的情况下收取高额停车费
2,0,1,1,恒大无良地产商欺诈业主，将漏水的豪装房交付业主
0,0,1,1,A市地铁4号线运行车库东红方项目部钢筋班拖欠农民工工资！
0,0,1,1,请取缔A市麓山才苑附近的打鱼机！
2,0,1,1,要尽快扩大A市沿楚江公共活动走廊带规划建设
2,0,1,1,A7县漓楚东路东四路至黄兴大道段人行道无路灯，晚上光线昏暗
0,0,1,1,A3区江山帝景哈佛四期有安全隐患
0,2,1,1,A7县黄花镇合心村荷塘坪组丰国砖厂国土非法转让
2,0,1,1,A市地铁1号线延长线到底哪天开工啊？
2,0,1,1,请求对A市楚华公寓小区水表改造和小区提质改造
18,0,1,1,建议A7县杨慧开纪念馆尽快建设官方网站和微信公众号
4,0,1,1,A市职业技术学院学生宿舍没有空调
0,2,1,1,A7县黄兴镇无证培训机构比比皆是，该由谁来管？
0,0,1,1,A市西二环瓜瓢山公交站旁边的红绿灯何时能亮起来
0,0,1,1,请重视A市连续严重雾霾的问题
0,0,1,1,A7县泉星公园建设进度缓慢，周边几万居民无处休闲散步
16,0,1,1,A市尚德机构涉嫌欺诈，拒绝退费
0,0,1,1,A3区梅溪湖看云路映日路口公交车站重大安全隐患
12,0,1,1,A市华润琨瑜府侵犯受教育的权利，期望得到公平受教育的权利
2,0,1,1,西地省富惠天下商务有限公司涉嫌经济诈骗
0,0,1,1,请A市加快创新小微企业发展帮扶
0,0,1,1,A市南站检票口请安置座椅
4,0,1,1,“和包支付”成了唯一方式支付党费的手段，合理吗？
4,0,1,1,西地省望新公司无良，无故拖欠农民工工资
0,0,1,1,A3区白赛湖路围挡围住迟迟不修
0,0,1,1,请问强直性脊柱炎的生物制剂进A市医保了吗？
2,0,2,1,A4区捞刀河街道高源村农民的土地被非法侵占了
0,0,1,1,A3区金南家园二期旁边工地噪音扰民
6,0,1,1,A市远大2路城乡结合这一段会修吗?
0,0,1,1,A市银杉路上的桃花站常年只有一根杆子，坐车不便
2,0,1,1,为什么A市南二环等二环道路那么差？
2,0,1,1,A7县春华镇的317乡道损坏严重
0,0,1,1,A7县黄兴镇大塘组村民家耕地排水渠被施工毁掉了
8,0,1,1,请合理调整A7县东三路开元路口的红绿灯时间
0,0,1,1,A市的路灯为什么那么昏暗？
0,0,1,1,A市高新区荣盛花语馨苑1栋社区办公用房私改经营性场所
0,0,1,1,A市公交站上的休息凳子上的泥浆水印无人清理
0,0,1,1,A6区乌山街道聚缘路烧烤店占道经营到凌晨两三点
0,0,1,1,A市松堡王国销售不兑现承诺，喜盈门还偏袒商户
0,0,1,1,请求拆除A7县春华镇武塘村文化组非法违章建筑
0,0,2,3.0,A市楚仪学校门口长期地摊占道经营，堵塞交通
0,0,1,1,A1区华天后街一楼垃圾车已破旧不堪
0,0,1,1,A1区碧云天大厦无良歌厅非法KTV歌厅，扰民
4,0,1,1,投诉A市保利香槟国际房屋有严重质量问题
0,0,1,1,A5区上市开发商西地省盐业擅自更改建设工程规划
0,0,1,1,中铁25局在A市楚府路高架河西段施工时未保护施工现场，造成事故
0,0,1,1,A市旅游及相关行业发展信息的咨询
2,0,1,1,希望A市地铁站增设手机刷卡进出站
10,0,1,1,A7县泉塘街道泉星物流园a区7栋后街墙角井盖裂开了
0,0,1,1,请加强对A市10元快速理发血液传播风险的监督管控
0,0,1,1,西地省新天地豹悍武装押运有限公司对员工冷漠无情
10,0,1,1,A7县教育部门拖欠2018年度下半年的教育教学奖励
2,0,1,1,A7县榔梨综合市场A4栋烤肉店油烟扰民
0,0,1,1,A4区陈家湖社区公共停车位被占了
0,0,1,1,A市机动车检验收费涨价是合理的吗
0,0,1,1,为什么不可以在网上给城乡居民医保缴费？
0,0,1,1,A7县住房公积金贷款政策能否做灵活调整？
0,0,1,1,A市新华联铜官窑项目拖欠我们工资两年了
0,0,1,1,A3区金麓小区内长期开办私房菜馆
0,0,1,1,A5区粟塘小区曲塘路F市烧烤粥吧晚上店外经营，噪音扰民
2,0,3,143.0,举报A9市四季花城小区业主委员会在选聘小区物业公司过程中暗箱操作
0,0,1,1,西地省九九富达集团涉嫌诈骗
0,0,1,1,A4区伍家岭新码头农机公司宿舍居民请求棚改无果
8,0,1,1,A市时代年华小区对于业主封闭阳台收取质量保证金1000/户，合理吗？
0,0,2,1.0,A7县黄兴镇新购指标房无合同无发票，不退款
2,0,1,1,A7县东六路海德公园附近晚上太吵了！
0,6,1,1,A3区杜鹃路的奥克斯缔壹城二期的安全隐患盼重视
0,0,1,1,A7县果园镇果覆车业废水未作任何处理，直排到我家鱼塘
0,0,1,1,投诉西地省自考办的工作人员
2,0,2,1,A1区朝阳街道解放东路二里牌向韶村马路占道经营严重
0,0,1,1,A7县金井镇观佳村长古组村民用水困难
32,0,1,1,恳求政府整治A市月湖市场的传销
0,0,1,1,A4区通太街楚春路社区新修房不按合同交房，质量还差
0,0,1,1,A3区公办幼儿园突然要拆迁了，我小孩就要没书读了
0,0,1,1,A3区金星路地铁站旁楼盘工地整夜施工扰民
0,0,1,1,A1区长房白沙湾小区外噪音很大
0,0,1,1,A3区德润园小区楼下餐饮店一天到晚油烟污染
0,0,1,1,A2区富绿新村的建筑结构施工何时能了
0,0,1,1,A市702公交车始发站在圭塘河站乱停放
2,0,1,1,关于A市医护人员健康证检查的建议
2,0,1,1,A2区暮云街道行政不作为，业主要求依法维护个人房屋使用权
0,0,1,1,A6区乐儿湾婴童健康理疗水育中心暂停营业还不退费
0,0,1,1,向A市惠富天下追要欠款
0,0,1,1,A5区赤岗冲11路公交车露天洗车影响交通
0,0,1,1,咨询A市购房资格问题
0,0,1,1,A5区万坤图财富广场不动产证什么时候能拿到手
110,10,1,1,A市长房云时代多栋房子现裂缝，质量堪忧
0,0,1,1,A2区黄星南路90号前坪8个停车位置被私人占用收费
2,0,1,1,A市保利天禧住宅项目和万科里金域国际项目捂盘惜售
4,0,1,1,反映A市南雅中学初中秋游问题
0,0,1,1,购买A市“信享汇”商位钱款未退，血本无归
0,0,1,1,A市灰汤旅游区乱象严重
0,0,1,1,A1区乔庄社区大多数楼栋楼梯间都没有路灯，请电力部门恢复
0,0,1,1,A市地铁线路出站口都只有一台二维码闸机
2,10,1,1,A6区高塘岭街道望福佳园附近农家乐破坏白鹭的生存环境
0,0,1,1,希望在A市新开铺小学路口修建地下通道
0,0,1,1,A市河西麦德龙到茶子山地铁站没有直达公交
2,0,1,1,A7县松雅小区后街违建都租来做早餐店
0,2,1,1,关于A7县湖滨路以南特立路以北多个空地规划的咨询
26,0,1,1,A市绿地城际空间站建筑质量太差了
0,0,2,1,建议晚上复查A市A1区沁园小区12栋悦康沐足卖淫，避免违法活动反复
0,0,1,1,A市美麓阳光建设无故停工
0,0,1,1,A市新姚南路与御绑路交汇处的人行横道线如同虚设
0,0,1,1,A7县一中计划中秋和国庆补课
0,0,1,1,请A5区修建枫树山南屏锦源小学的林高路
6,0,1,1,A市远鑫玲珑雅苑小区6栋容易积水且有人乱搭建
0,0,1,1,给A市轨道交通的一点点小建议
0,0,1,1,对A市献血积极分子亲属优先用血相关制度的疑问
2,2,1,1,A市计生委怎么不办理独生子女证？
0,0,1,1,投诉A1区德政园聚心苑一饭店违规排放油烟，占用公共通道
4,0,1,1,反映A市A5区劳动东路昇明壹城小区内消防安全问题
2,0,1,1,A3区武警医院前面的人行地下通道味道奇特
0,0,2,13.0,A3区楷林楼下的便利店光污染严重
0,0,1,1,请问需要哪些证件才有资格去A市高校当军训教官？
0,0,1,1,A市地铁6号线半夜施工的噪音巨大
8,0,1,1,A市光曙集团发生大火，竟成东富地产公司逼迁光曙职校的借口
0,2,1,1,A4区富兴旺角旁边的垃圾站到了夏天臭气熏天
0,0,1,1,A7县春华镇的路灯何时能装好？
0,0,1,1,请保护A2区福绿新村业主的合法权益
8,0,1,1,建议A7县电视台星沙新闻视频上传到星沙新闻网
0,0,1,1,A6区白沙洲街道腾飞村集体土地征收资金分配不公
0,0,1,1,对A市万芙路青园小学门口停车场管理的建议
14,0,1,1,希望A7县政府探索更多更公平的房屋拆迁补偿政策
0,0,1,1,建议在A市四方坪商贸城入口附近设置红绿灯
0,0,1,1,A7县外来务工人员子女入学需要哪些资料？
0,0,1,1,C市户口迁移到A市的流程咨询
0,0,1,1,请关注A市富瑞星座小区房屋质量问题
0,0,1,1,请修缮A2区步行街市中心的老旧房屋
0,0,1,1,A市山水庭院小区物业是否偷税漏税？
2,0,1,1,咨询A市榔梨街道秋江路扩建问题
0,0,1,1,A7县江背镇朱桥社区建水泥路面需要村民集资？
0,0,1,1,A7县星沙街道广生村因修路导致交通拥堵
2,0,1,1,希望A7县东六路泉塘中学段能增设人行横道
0,0,1,1,反映A3区许家洲路违规停车等问题
0,0,1,1,西地省夏华商品交易市场有限公司涉嫌金融交易诈骗
0,2,1,1,A市地铁三号线为什么还不通
2,0,1,1,A市华坤时代写字楼的金融投资骗局太多了，请严查！
0,0,1,1,咨询A市楚税社保审核问题
6,2,1,1,咨询A7县田涵大道南延工程建设问题
2,0,1,1,A4区楚江世纪城江边好多绝户笼沉在沿岸边水里
0,0,1,1,西地省高速为何同工不同酬？
0,0,1,1,咨询A7县公路户户通政策问题
2,0,1,1,A3区望岳街道岳华路很多商贩占道经营
0,0,1,1,反映A6区李家湖公园规划及环评问题
0,0,1,1,A市盈信资金盘和富达资金盘无法提现，诈骗百姓
0,0,1,1,我房子被拆多年，A3区西湖街道安置办一直没给我安置
2,0,1,1,A市富绿新村附近临街夜市卷士重来
0,0,1,1,举报A2区食品药品监督管理局大托铺监管所领导参与赌博
0,0,1,1,A市杜付江阁旁每晚都有人带音响自行组织唱歌跳舞，实在是太吵了
2,0,1,1,反映A7县开慧镇的危房改建事宜
0,0,1,1,西地省司法警官职业学院新生体能训练有点过度
0,0,1,1,A7县黄花镇大兴村龙凤桥桥上的护栏太稀
2,0,1,1,A7县天华路凉塘路口南北双向左转红绿灯与人行道红绿灯互相冲突
0,0,2,14.0,投诉A市鹏鑫置业公司拖欠工程款！
0,0,2,1,能否分层单独补交超面积地款？
0,0,1,1,A3区西岸润泽府附近渣土车扰民
0,0,1,1,反映长益复线A8县北出口附近道路硬化问题
2,0,1,1,A5区美洲故事小区别墅群私搭乱建现象严重
4,0,1,1,请求落实2017年和2018年A市下区教职工单位文明奖的发放
10,0,1,1,A市梅溪湖润芳园小区G1栋1单元G2栋1单元公共架空层被人霸占
0,0,1,1,A7县锦璨家园和广泰家园垃圾站距离太近
0,0,1,1,A7县楚绣城麻将馆夜夜扰民
0,0,1,1,A5区明昇壹城二期坑骗业主，请求领导解决业主问题！
0,0,1,1,举报A市铭壕文教用品有限公司偷逃税款一事，没有下文
8,0,1,1,请调查西地省建望集团及西地省辉K4县建工程有限公司的违法行为
0,0,1,1,A7县北山镇妇联组织的育婴员培训班何时开班
0,0,1,1,A市奥新燃气多收客户费用
2,0,1,1,请严查A7县星城国际的消防安全问题
4,0,1,1,反映A9市金阳巴士过境A7县人民路设站问题
0,0,1,1,A市西子湖畔沃府开发商挪用购房契税，致使业主产权证办不了
0,0,1,1,A5区山水庭院小区洞井路沿线烧烤店夜宵店聚集，店外经营噪音扰民
2,0,1,1,A7县安沙镇毛塘工业园了一家铝合金生产厂严重影响环境
44,2,1,1,建议A7县将猎豹汽车所出让工业用地转商业用地规划建设大型购物中心
0,0,1,1,希望改善A5区道路交通的粗放式管理
0,0,1,1,A市橘郡开发商去哪了？
0,0,1,1,A3区58众创新佳宜超市音响外置，太吵了
0,0,1,1,A市金地社区还有几栋是用公共厕所
0,0,1,1,咨询A市汽车南站与高升路工程问题
2,0,1,1,天气寒冷，建议对A市全市流浪人员发放过冬棉被，建立取暖场所
0,2,1,1,A3区银盆岭村这里为何不拆迁
24,0,1,1,建议A7县在政府网站公开开慧故里5a级旅游景区总体规划
0,0,1,1,西地省儿童医院新修大楼影响我家采光
0,0,1,1,A市观沙岭谷山庭院3期物业使用大字报恐吓业主
0,0,1,1,A市交通银行未提前通知还款，200元逾期未还影响征信
4,0,2,34.0,请加快A市公办学校均衡发展刻不容缓
0,0,1,1,A3区金科世界城无手机信号！
0,0,1,1,A3区天峰名苑的治安问题需要大力整治！
2,0,1,1,A3区梅溪湖卓越浅水湾小区的幼儿园迟迟不开园
0,0,1,1,A6区乌山徐家桥碎石场噪音震天，灰尘满天飞
0,6,1,1,请求A市地铁2#线在梅溪湖CBD处增设一个站
0,0,1,1,反映A市合能枫丹丽舍精装修问题及业主子女入读小学事宜
0,0,1,1,A3区悦峰园人防工程怎么能改成生鲜超市？
0,0,1,1,A1区A市乐敏食品有限公司严重侵犯员工的合法权益
0,0,1,1,投诉A市金色家园万科物业随意涨价
0,0,1,1,A1区苏家巷社区重建房屋严重影响我家房屋采光！
0,0,1,1,希望A市中学会考分数设置合理一点
2,0,1,1,咨询4月1日起增值税率下调后，西地省电、气等降价事宜
0,0,1,1,A7县江背镇F6县港村龙口寺组A9市河堤路面垮塌
4,0,1,1,反映A7县农民土地的征收问题
0,0,1,1,A市红星国际公馆小区商铺前面经常出现的流浪狗存隐患
0,0,1,1,A3区望月湖相同的一条街，截然不同的两边
0,0,1,1,A2区新梅路晚上很多泥头车超速行驶
2,0,1,1,反映A市文景领秀小区开发商虚假承诺的问题
0,0,1,1,A市梅溪湖畔桃花岭云顶小区业主违法砸坏两处承重墙
12,0,1,1,咨询A7县向阳路光大通道涵洞改进的问题
0,0,1,1,A1区东盈商业广场开发商欺骗、愚弄全体业主
0,0,1,1,A7县城西小区橘红酒店ktv扰民依旧
0,0,1,1,楚雅二医院看个病被踢来踢去的，还能不能好好看病
0,0,1,1,A3区岳北社区B2栋3单元羽婕钢材批发噪音太大
0,0,1,1,咨询A6区丁字湾街道未来发展规划的相关问题
0,0,1,1,A2区三八水厂堤质改造工程拖欠我们工资
0,0,1,1,请政府为A2区银杏嘉园居民拿回车坪所有权、使用权
0,0,1,1,请求解决A2区西文庙坪粮食局宿舍房屋漏水问题
0,0,1,1,A市富基世纪公园不动产证一直未办
2,2,1,1,A市青少年宫组织的“垃圾分类”环保实践活动名不副实
2,0,1,1,举报A市望兴西西里小区老物业卷走业主的物业费与装修押金！
4,0,1,1,咨询A7县血友病报销的问题
10,4,1,1,投诉西地省名未集团长期拖欠员工工资
0,0,1,1,举报A市黑救护车
0,0,1,1,恳请A7县政府为我们主持公道
0,0,1,1,A市圣典成人钢琴俱乐部不退款给消费者，还将其拉黑
